DATE,OPEN,CLOSE,HIGH,LOW,VOL,AMO,Capital,Fun
20240130,4.55,4.51,4.7,4.5,72156.953125,34990692.000000,16922096.000000,0.000000
20240131,4.44,4.35,4.56,4.34,96693.539062,45119952.000000,16922096.000000,1.000000
20240201,4.34,4.28,4.39,4.2,129875.476562,59041856.000000,16922096.000000,1.000000
20240202,4.3,4.03,4.32,3.87,156039.984375,68185488.000000,16922096.000000,1.000000
20240205,3.92,3.64,3.98,3.6,197681.953125,79363768.000000,16922096.000000,1.000000
20240206,3.6,3.9,4,3.55,207067.640625,82741440.000000,16922096.000000,0.000000
20240207,3.99,4.12,4.32,3.93,347335.968750,153682960.000000,16922096.000000,0.000000
20240208,4.03,4.23,4.3,3.97,342962.281250,151554112.000000,16922096.000000,0.000000
20240219,4.28,4.37,4.38,4.2,214689.156250,97507392.000000,16922096.000000,0.000000
20240220,4.33,4.32,4.35,4.21,128739.921875,58307888.000000,16922096.000000,0.000000
20240221,4.31,4.45,4.59,4.22,147385.875000,69237648.000000,16922096.000000,0.000000
20240222,4.44,4.51,4.54,4.39,106986.000000,50670944.000000,16922096.000000,0.000000
20240223,4.51,4.58,4.6,4.42,104432.351562,49594392.000000,16922096.000000,0.000000
20240226,4.58,4.61,4.71,4.57,129676.000000,63497144.000000,16922096.000000,0.000000
20240227,4.6,4.75,4.76,4.58,104168.796875,51642888.000000,16922096.000000,0.000000
20240228,4.75,4.51,4.79,4.51,167839.281250,82749008.000000,16922096.000000,0.000000
20240229,4.55,4.71,4.71,4.5,120592.000000,58888012.000000,16922096.000000,0.000000
20240301,4.72,4.74,4.77,4.66,110529.898438,54980172.000000,16922096.000000,0.000000
20240304,4.73,4.69,4.74,4.6,92891.328125,45592908.000000,16922096.000000,0.000000
20240305,4.65,4.67,4.72,4.61,87467.390625,42978176.000000,16922096.000000,0.000000
20240306,4.67,4.69,4.73,4.62,74018.500000,36489808.000000,16922096.000000,0.000000
20240307,4.69,4.64,4.74,4.63,63779.218750,31464890.000000,16922096.000000,0.000000
20240308,4.63,4.66,4.7,4.61,63445.500000,31098020.000000,16922096.000000,0.000000
20240311,4.65,4.7,4.71,4.64,62606.199219,30831890.000000,16922096.000000,0.000000
20240312,4.73,4.8,4.82,4.66,89657.882812,44871972.000000,16922096.000000,0.000000
20240313,4.81,4.82,4.89,4.78,85488.000000,43456212.000000,16922096.000000,0.000000
20240314,4.83,4.82,4.9,4.78,68543.109375,34892712.000000,16922096.000000,0.000000
20240315,4.83,4.97,4.98,4.81,95364.296875,49116020.000000,16922096.000000,0.000000
20240318,4.97,5.05,5.06,4.97,133692.500000,70490304.000000,16922096.000000,0.000000
20240319,5.03,5.03,5.17,5,135191.375000,72073472.000000,16922096.000000,0.000000
20240320,5.05,5.12,5.12,5.01,99912.773438,53109824.000000,16922096.000000,0.000000
20240321,5.06,5.1,5.13,5.04,75318.742188,40139300.000000,16922096.000000,0.000000
20240322,5.1,5.04,5.15,4.99,98398.429688,52299212.000000,16922096.000000,0.000000
20240325,5.01,5.01,5.12,4.99,89639.312500,47576324.000000,16922096.000000,1.000000
20240326,5.01,5.08,5.12,5,156784.093750,83365760.000000,16922096.000000,0.000000
20240327,5.02,4.89,5.03,4.85,138214.156250,72126024.000000,16922096.000000,0.000000
20240328,4.93,5,5.06,4.92,154738.203125,81246120.000000,16922096.000000,0.000000
